"Date","epiweek","Year","Week","uf","uf_name","Cases","train_1","target_1","train_2","target_2","train_3","target_3"
2015-07-12,201528,2015,28,"RJ","Rio de Janeiro",823,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-12,201528,2015,28,"RN","Rio Grande do Norte",97,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-12,201528,2015,28,"RO","Rondônia",18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-12,201528,2015,28,"RR","Roraima",43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-12,201528,2015,28,"RS","Rio Grande do Sul",2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-12,201528,2015,28,"SC","Santa Catarina",7,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-12,201528,2015,28,"SE","Sergipe",23,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-12,201528,2015,28,"SP","São Paulo",850,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-12,201528,2015,28,"TO","Tocantins",94,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"AC","Acre",13,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"AL","Alagoas",498,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"AM","Amazonas",71,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"AP","Amapá",27,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"BA","Bahia",1005,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"CE","Ceará",1045,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"DF","Distrito Federal",82,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"ES","Espírito Santo",623,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"GO","Goiás",1026,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"MA","Maranhão",54,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"MG","Minas Gerais",622,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"MS","Mato Grosso do Sul",112,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"MT","Mato Grosso",222,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"PA","Pará",98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"PB","Paraíba",380,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"PE","Pernambuco",512,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"PI","Piauí",47,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"PR","Paraná",121,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"RJ","Rio de Janeiro",793,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"RN","Rio Grande do Norte",91,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"RO","Rondônia",8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"RR","Roraima",43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"RS","Rio Grande do Sul",4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"SC","Santa Catarina",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"SE","Sergipe",32,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"SP","São Paulo",924,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-19,201529,2015,29,"TO","Tocantins",75,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"AC","Acre",9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"AL","Alagoas",430,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"AM","Amazonas",42,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"AP","Amapá",36,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"BA","Bahia",973,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"CE","Ceará",925,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"DF","Distrito Federal",42,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"ES","Espírito Santo",635,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"GO","Goiás",789,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"MA","Maranhão",29,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"MG","Minas Gerais",448,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"MS","Mato Grosso do Sul",95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"MT","Mato Grosso",192,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"PA","Pará",112,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"PB","Paraíba",260,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"PE","Pernambuco",450,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"PI","Piauí",37,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"PR","Paraná",102,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"RJ","Rio de Janeiro",701,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"RN","Rio Grande do Norte",111,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"RO","Rondônia",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"RR","Roraima",41,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"RS","Rio Grande do Sul",4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"SC","Santa Catarina",4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"SE","Sergipe",27,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"SP","São Paulo",652,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-07-26,201530,2015,30,"TO","Tocantins",83,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"AC","Acre",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"AL","Alagoas",353,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"AM","Amazonas",48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"AP","Amapá",35,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"BA","Bahia",808,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"CE","Ceará",885,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"DF","Distrito Federal",37,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"ES","Espírito Santo",683,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"GO","Goiás",663,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"MA","Maranhão",46,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"MG","Minas Gerais",363,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"MS","Mato Grosso do Sul",92,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"MT","Mato Grosso",192,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"PA","Pará",129,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"PB","Paraíba",231,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"PE","Pernambuco",508,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"PI","Piauí",29,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"PR","Paraná",90,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"RJ","Rio de Janeiro",694,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"RN","Rio Grande do Norte",80,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"RO","Rondônia",16,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"RR","Roraima",42,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"RS","Rio Grande do Sul",3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"SC","Santa Catarina",4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"SE","Sergipe",30,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"SP","São Paulo",515,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-02,201531,2015,31,"TO","Tocantins",73,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"AC","Acre",12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"AL","Alagoas",329,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"AM","Amazonas",38,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"AP","Amapá",33,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"BA","Bahia",697,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"CE","Ceará",821,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"DF","Distrito Federal",32,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"ES","Espírito Santo",653,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"GO","Goiás",605,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"MA","Maranhão",37,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"MG","Minas Gerais",309,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"MS","Mato Grosso do Sul",81,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"MT","Mato Grosso",267,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"PA","Pará",139,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"PB","Paraíba",182,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"PE","Pernambuco",578,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"PI","Piauí",46,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"PR","Paraná",109,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"RJ","Rio de Janeiro",655,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"RN","Rio Grande do Norte",65,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"RO","Rondônia",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"RR","Roraima",41,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"RS","Rio Grande do Sul",4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"SC","Santa Catarina",2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"SE","Sergipe",170,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"SP","São Paulo",565,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-09,201532,2015,32,"TO","Tocantins",73,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"AC","Acre",14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"AL","Alagoas",343,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"AM","Amazonas",36,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"AP","Amapá",33,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"BA","Bahia",576,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"CE","Ceará",683,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"DF","Distrito Federal",35,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"ES","Espírito Santo",517,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"GO","Goiás",544,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"MA","Maranhão",41,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"MG","Minas Gerais",271,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"MS","Mato Grosso do Sul",79,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"MT","Mato Grosso",260,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"PA","Pará",122,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"PB","Paraíba",169,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"PE","Pernambuco",520,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"PI","Piauí",29,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"PR","Paraná",74,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"RJ","Rio de Janeiro",492,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"RN","Rio Grande do Norte",63,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"RO","Rondônia",18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"RR","Roraima",42,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"RS","Rio Grande do Sul",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"SC","Santa Catarina",7,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"SE","Sergipe",206,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"SP","São Paulo",451,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-16,201533,2015,33,"TO","Tocantins",57,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"AC","Acre",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"AL","Alagoas",323,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"AM","Amazonas",38,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"AP","Amapá",34,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"BA","Bahia",542,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"CE","Ceará",529,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"DF","Distrito Federal",23,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"ES","Espírito Santo",549,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"GO","Goiás",436,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"MA","Maranhão",33,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"MG","Minas Gerais",218,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"MS","Mato Grosso do Sul",92,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"MT","Mato Grosso",183,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"PA","Pará",110,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"PB","Paraíba",133,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"PE","Pernambuco",526,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"PI","Piauí",27,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"PR","Paraná",61,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"RJ","Rio de Janeiro",439,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"RN","Rio Grande do Norte",42,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"RO","Rondônia",9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"RR","Roraima",41,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"RS","Rio Grande do Sul",3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"SC","Santa Catarina",5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"SE","Sergipe",179,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"SP","São Paulo",367,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-23,201534,2015,34,"TO","Tocantins",42,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"AC","Acre",7,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"AL","Alagoas",407,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"AM","Amazonas",30,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"AP","Amapá",36,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"BA","Bahia",546,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"CE","Ceará",460,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"DF","Distrito Federal",20,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"ES","Espírito Santo",491,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"GO","Goiás",380,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"MA","Maranhão",28,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"MG","Minas Gerais",215,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"MS","Mato Grosso do Sul",87,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"MT","Mato Grosso",196,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"PA","Pará",104,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"PB","Paraíba",103,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"PE","Pernambuco",899,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"PI","Piauí",17,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"PR","Paraná",53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"RJ","Rio de Janeiro",385,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"RN","Rio Grande do Norte",40,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"RO","Rondônia",11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"RR","Roraima",39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"RS","Rio Grande do Sul",4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"SC","Santa Catarina",4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"SE","Sergipe",175,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"SP","São Paulo",298,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-08-30,201535,2015,35,"TO","Tocantins",49,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"AC","Acre",18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"AL","Alagoas",367,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"AM","Amazonas",49,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"AP","Amapá",35,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"BA","Bahia",568,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"CE","Ceará",395,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"DF","Distrito Federal",18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"ES","Espírito Santo",561,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"GO","Goiás",417,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"MA","Maranhão",36,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"MG","Minas Gerais",195,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"MS","Mato Grosso do Sul",94,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"MT","Mato Grosso",187,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"PA","Pará",145,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"PB","Paraíba",107,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"PE","Pernambuco",849,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"PI","Piauí",30,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"PR","Paraná",51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"RJ","Rio de Janeiro",365,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"RN","Rio Grande do Norte",51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"RO","Rondônia",20,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"RR","Roraima",34,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"RS","Rio Grande do Sul",2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"SC","Santa Catarina",1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"SE","Sergipe",310,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"SP","São Paulo",309,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-06,201536,2015,36,"TO","Tocantins",21,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"AC","Acre",14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"AL","Alagoas",350,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"AM","Amazonas",48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"AP","Amapá",21,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"BA","Bahia",521,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"CE","Ceará",325,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"DF","Distrito Federal",23,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"ES","Espírito Santo",692,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"GO","Goiás",427,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"MA","Maranhão",34,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"MG","Minas Gerais",282,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"MS","Mato Grosso do Sul",85,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"MT","Mato Grosso",169,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"PA","Pará",98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"PB","Paraíba",95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2015-09-13,201537,2015,37,"PE","Pernambuco",907,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
